-2	-0.314941
-1.78947	-0.0918832
-1.57895	-0.000132872
-1.36842	-0.0791504
-1.15789	-0.29497
-0.947368	-0.553456
-0.736842	-0.737105
-0.526316	-0.751159
-0.315789	-0.561224
-0.105263	-0.207818
0.105263	0.207818
0.315789	0.561224
0.526316	0.751159
0.736842	0.737105
0.947368	0.553456
1.15789	0.29497
1.36842	0.0791504
1.57895	0.000132872
1.78947	0.0918832
2	0.314941


-2	-0.315395
-1.996	-0.310357
-1.992	-0.305337
-1.988	-0.300338
-1.984	-0.295358
-1.98	-0.2904
-1.976	-0.285464
-1.972	-0.28055
-1.968	-0.275659
-1.964	-0.270792
-1.96	-0.26595
-1.956	-0.261133
-1.952	-0.256341
-1.948	-0.251576
-1.944	-0.246838
-1.94	-0.242129
-1.936	-0.237447
-1.932	-0.232795
-1.928	-0.228172
-1.924	-0.22358
-1.92	-0.219019
-1.916	-0.21449
-1.912	-0.209993
-1.908	-0.205529
-1.904	-0.201098
-1.9	-0.196702
-1.896	-0.192341
-1.892	-0.188015
-1.888	-0.183725
-1.884	-0.179471
-1.88	-0.175255
-1.876	-0.171077
-1.872	-0.166938
-1.868	-0.162837
-1.864	-0.158776
-1.86	-0.154755
-1.856	-0.150775
-1.852	-0.146837
-1.848	-0.14294
-1.844	-0.139086
-1.84	-0.135274
-1.836	-0.131506
-1.832	-0.127783
-1.828	-0.124104
-1.824	-0.12047
-1.82	-0.116881
-1.816	-0.113339
-1.812	-0.109844
-1.808	-0.106396
-1.804	-0.102995
-1.8	-0.0996426
-1.796	-0.0963388
-1.792	-0.0930842
-1.788	-0.0898792
-1.784	-0.0867243
-1.78	-0.0836199
-1.776	-0.0805664
-1.772	-0.0775644
-1.768	-0.0746142
-1.764	-0.0717163
-1.76	-0.068871
-1.756	-0.0660789
-1.752	-0.0633403
-1.748	-0.0606557
-1.744	-0.0580253
-1.74	-0.0554496
-1.736	-0.052929
-1.732	-0.0504638
-1.728	-0.0480544
-1.724	-0.0457012
-1.72	-0.0434045
-1.716	-0.0411646
-1.712	-0.0389818
-1.708	-0.0368565
-1.704	-0.034789
-1.7	-0.0327797
-1.696	-0.0308287
-1.692	-0.0289364
-1.688	-0.027103
-1.684	-0.0253289
-1.68	-0.0236143
-1.676	-0.0219594
-1.672	-0.0203645
-1.668	-0.0188299
-1.664	-0.0173557
-1.66	-0.0159422
-1.656	-0.0145895
-1.652	-0.013298
-1.648	-0.0120678
-1.644	-0.010899
-1.64	-0.00979183
-1.636	-0.00874649
-1.632	-0.00776312
-1.628	-0.00684185
-1.624	-0.00598284
-1.62	-0.00518621
-1.616	-0.00445208
-1.612	-0.00378056
-1.608	-0.00317175
-1.604	-0.00262575
-1.6	-0.00214264
-1.596	-0.0017225
-1.592	-0.00136538
-1.588	-0.00107134
-1.584	-0.000840431
-1.58	-0.000672688
-1.576	-0.000568137
-1.572	-0.000526796
-1.568	-0.000548672
-1.564	-0.000633764
-1.56	-0.000782061
-1.556	-0.000993542
-1.552	-0.00126818
-1.548	-0.00160593
-1.544	-0.00200674
-1.54	-0.00247057
-1.536	-0.00299733
-1.532	-0.00358695
-1.528	-0.00423934
-1.524	-0.00495441
-1.52	-0.00573205
-1.516	-0.00657214
-1.512	-0.00747455
-1.508	-0.00843916
-1.504	-0.00946582
-1.5	-0.0105544
-1.496	-0.0117046
-1.492	-0.0129165
-1.488	-0.0141897
-1.484	-0.015524
-1.48	-0.0169194
-1.476	-0.0183755
-1.472	-0.0198922
-1.468	-0.0214691
-1.464	-0.0231062
-1.46	-0.0248031
-1.456	-0.0265595
-1.452	-0.0283752
-1.448	-0.03025
-1.444	-0.0321834
-1.44	-0.0341754
-1.436	-0.0362254
-1.432	-0.0383333
-1.428	-0.0404986
-1.424	-0.0427211
-1.42	-0.0450004
-1.416	-0.0473362
-1.412	-0.0497281
-1.408	-0.0521757
-1.404	-0.0546787
-1.4	-0.0572367
-1.396	-0.0598492
-1.392	-0.0625159
-1.388	-0.0652363
-1.384	-0.0680101
-1.38	-0.0708368
-1.376	-0.0737159
-1.372	-0.076647
-1.368	-0.0796298
-1.364	-0.0826635
-1.36	-0.085748
-1.356	-0.0888825
-1.352	-0.0920667
-1.348	-0.0953
-1.344	-0.098582
-1.34	-0.101912
-1.336	-0.10529
-1.332	-0.108715
-1.328	-0.112186
-1.324	-0.115703
-1.32	-0.119266
-1.316	-0.122873
-1.312	-0.126525
-1.308	-0.130221
-1.304	-0.13396
-1.3	-0.137741
-1.296	-0.141564
-1.292	-0.145429
-1.288	-0.149334
-1.284	-0.153279
-1.28	-0.157264
-1.276	-0.161288
-1.272	-0.16535
-1.268	-0.169449
-1.264	-0.173586
-1.26	-0.177758
-1.256	-0.181966
-1.252	-0.186209
-1.248	-0.190487
-1.244	-0.194797
-1.24	-0.199141
-1.236	-0.203517
-1.232	-0.207924
-1.228	-0.212362
-1.224	-0.21683
-1.22	-0.221327
-1.216	-0.225852
-1.212	-0.230406
-1.208	-0.234986
-1.204	-0.239593
-1.2	-0.244226
-1.196	-0.248883
-1.192	-0.253565
-1.188	-0.258269
-1.184	-0.262997
-1.18	-0.267746
-1.176	-0.272516
-1.172	-0.277306
-1.168	-0.282116
-1.164	-0.286944
-1.16	-0.29179
-1.156	-0.296653
-1.152	-0.301533
-1.148	-0.306428
-1.144	-0.311337
-1.14	-0.316261
-1.136	-0.321197
-1.132	-0.326146
-1.128	-0.331106
-1.124	-0.336076
-1.12	-0.341056
-1.116	-0.346046
-1.112	-0.351043
-1.108	-0.356047
-1.104	-0.361058
-1.1	-0.366074
-1.096	-0.371095
-1.092	-0.37612
-1.088	-0.381148
-1.084	-0.386179
-1.08	-0.39121
-1.076	-0.396242
-1.072	-0.401274
-1.068	-0.406304
-1.064	-0.411333
-1.06	-0.416358
-1.056	-0.42138
-1.052	-0.426397
-1.048	-0.431409
-1.044	-0.436414
-1.04	-0.441412
-1.036	-0.446402
-1.032	-0.451383
-1.028	-0.456355
-1.024	-0.461315
-1.02	-0.466265
-1.016	-0.471202
-1.012	-0.476126
-1.008	-0.481035
-1.004	-0.48593
-1	-0.49081
-0.996	-0.495672
-0.992	-0.500518
-0.988	-0.505345
-0.984	-0.510153
-0.98	-0.51494
-0.976	-0.519708
-0.972	-0.524453
-0.968	-0.529176
-0.964	-0.533876
-0.96	-0.538552
-0.956	-0.543202
-0.952	-0.547827
-0.948	-0.552425
-0.944	-0.556996
-0.94	-0.561539
-0.936	-0.566052
-0.932	-0.570536
-0.928	-0.574989
-0.924	-0.57941
-0.92	-0.583799
-0.916	-0.588156
-0.912	-0.592478
-0.908	-0.596765
-0.904	-0.601017
-0.9	-0.605233
-0.896	-0.609412
-0.892	-0.613553
-0.888	-0.617656
-0.884	-0.621719
-0.88	-0.625742
-0.876	-0.629724
-0.872	-0.633665
-0.868	-0.637563
-0.864	-0.641419
-0.86	-0.64523
-0.856	-0.648997
-0.852	-0.652719
-0.848	-0.656395
-0.844	-0.660024
-0.84	-0.663606
-0.836	-0.66714
-0.832	-0.670625
-0.828	-0.674061
-0.824	-0.677447
-0.82	-0.680782
-0.816	-0.684065
-0.812	-0.687296
-0.808	-0.690475
-0.804	-0.6936
-0.8	-0.696672
-0.796	-0.699688
-0.792	-0.70265
-0.788	-0.705555
-0.784	-0.708404
-0.78	-0.711196
-0.776	-0.713931
-0.772	-0.716607
-0.768	-0.719224
-0.764	-0.721782
-0.76	-0.72428
-0.756	-0.726717
-0.752	-0.729094
-0.748	-0.731408
-0.744	-0.733661
-0.74	-0.735851
-0.736	-0.737978
-0.732	-0.740042
-0.728	-0.742041
-0.724	-0.743976
-0.72	-0.745845
-0.716	-0.747649
-0.712	-0.749388
-0.708	-0.751059
-0.704	-0.752664
-0.7	-0.754201
-0.696	-0.755671
-0.692	-0.757073
-0.688	-0.758406
-0.684	-0.75967
-0.68	-0.760865
-0.676	-0.76199
-0.672	-0.763046
-0.668	-0.76403
-0.664	-0.764944
-0.66	-0.765787
-0.656	-0.766559
-0.652	-0.767259
-0.648	-0.767887
-0.644	-0.768443
-0.64	-0.768926
-0.636	-0.769336
-0.632	-0.769673
-0.628	-0.769937
-0.624	-0.770127
-0.62	-0.770244
-0.616	-0.770286
-0.612	-0.770254
-0.608	-0.770148
-0.604	-0.769967
-0.6	-0.769711
-0.596	-0.76938
-0.592	-0.768974
-0.588	-0.768492
-0.584	-0.767936
-0.58	-0.767303
-0.576	-0.766595
-0.572	-0.765811
-0.568	-0.764951
-0.564	-0.764016
-0.56	-0.763004
-0.556	-0.761916
-0.552	-0.760752
-0.548	-0.759511
-0.544	-0.758195
-0.54	-0.756802
-0.536	-0.755333
-0.532	-0.753787
-0.528	-0.752165
-0.524	-0.750467
-0.52	-0.748693
-0.516	-0.746843
-0.512	-0.744916
-0.508	-0.742914
-0.504	-0.740835
-0.5	-0.738681
-0.496	-0.73645
-0.492	-0.734144
-0.488	-0.731763
-0.484	-0.729306
